Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,29.905,30.23,30.236,30.179,30.102,30.038,29.971,29.888,29.846,Selling,30.575,30.38,30.34,30.291,30.222,30.166,30.106,30.032,29.996
Buying,3.736,3.857,3.859,3.854,3.848,3.842,3.837,3.831,3.825,Selling,3.94,3.927,3.92,3.917,3.911,3.907,3.902,3.898,3.893
Buying,39.75,40.645,40.743,40.67,40.571,40.482,40.387,40.292,40.198,Selling,41.87,41.275,41.157,41.112,41.015,40.931,40.851,40.771,40.691
Buying,19.64,19.855,19.924,19.893,19.852,19.818,19.782,19.746,19.708,Selling,20.42,20.2,20.13,20.11,20.07,20.038,20.009,19.98,19.948
Buying,21.34,21.67,21.729,21.706,21.681,21.661,21.638,21.615,21.592,Selling,22.25,22.0,21.936,21.929,21.904,21.887,21.872,21.857,21.841
Buying,23.01,23.48,23.515,23.506,23.503,23.503,23.501,23.498,23.496,Selling,23.92,23.7,23.704,23.712,23.711,23.713,23.719,23.725,23.731
Buying,37.11,37.72,37.788,37.805,37.854,37.897,37.939,37.981,38.023,Selling,38.31,38.11,38.054,38.101,38.152,38.2,38.257,38.314,38.371
Buying,0.1956,0.2024,0.2031,0.2032,0.2033,0.2034,0.2036,0.2037,0.2038,Selling,0.2084,0.2074,0.2072,0.2074,0.2076,0.2077,0.208,0.2082,0.2085
Buying,0.0,1.682,1.684,1.678,1.67,1.663,1.655,1.647,1.639,Selling,0.0,1.772,1.765,1.761,1.752,1.745,1.738,1.731,1.724
Buying,0.0,3.18,3.189,3.187,3.185,3.183,3.181,3.179,3.177,Selling,0.0,3.3,3.29,3.29,3.289,3.287,3.287,3.287,3.287
Buying,17.48,17.81,17.878,17.854,17.829,17.807,17.784,17.761,17.738,Selling,18.33,18.11,18.085,18.076,18.053,18.032,18.016,17.999,17.983
Buying,0.8236,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0136,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,34.6,35.115,35.229,35.207,35.181,35.168,35.145,35.123,35.086,Selling,35.94,35.715,35.642,35.645,35.629,35.614,35.605,35.596,35.586
Buying,0.02003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.16,4.227,4.2292,4.2276,4.2269,4.2263,4.2243,4.2218,4.2203,Selling,4.322,4.287,4.2806,4.2819,4.2813,4.2806,4.2802,4.2798,4.2793
