Rate,Cash,Spot,Forward-10Days,Forward-30Days,Forward-60Days,Forward-90Days,Forward-120Days,Forward-150Days,Forward-180Days,Rate.1,Cash.1,Spot.1,Forward-10Days.1,Forward-30Days.1,Forward-60Days.1,Forward-90Days.1,Forward-120Days.1,Forward-150Days.1,Forward-180Days.1
Buying,30.215,30.54,30.545,30.485,30.406,30.332,30.254,30.189,30.126,Selling,30.885,30.69,30.649,30.595,30.526,30.462,30.395,30.339,30.284
Buying,3.771,3.892,3.896,3.891,3.885,3.879,3.874,3.868,3.862,Selling,3.975,3.962,3.957,3.954,3.948,3.944,3.939,3.935,3.93
Buying,40.28,41.175,41.193,41.12,41.021,40.932,40.837,40.742,40.648,Selling,42.4,41.805,41.607,41.562,41.465,41.381,41.301,41.221,41.141
Buying,19.68,19.895,19.924,19.893,19.852,19.818,19.782,19.746,19.708,Selling,20.46,20.24,20.13,20.11,20.07,20.038,20.009,19.98,19.948
Buying,21.78,22.11,22.159,22.136,22.111,22.091,22.068,22.045,22.022,Selling,22.69,22.44,22.366,22.359,22.334,22.317,22.302,22.287,22.271
Buying,23.27,23.74,23.755,23.746,23.743,23.743,23.741,23.738,23.736,Selling,24.18,23.96,23.944,23.952,23.951,23.953,23.959,23.965,23.971
Buying,37.44,38.05,38.168,38.185,38.234,38.277,38.319,38.361,38.403,Selling,38.64,38.44,38.434,38.481,38.532,38.58,38.637,38.694,38.751
Buying,0.1989,0.2057,0.2061,0.2062,0.2064,0.2065,0.2066,0.2067,0.2068,Selling,0.2117,0.2107,0.2102,0.2104,0.2106,0.2108,0.211,0.2112,0.2115
Buying,0.0,1.695,1.698,1.692,1.684,1.677,1.669,1.661,1.653,Selling,0.0,1.785,1.779,1.775,1.766,1.759,1.752,1.745,1.738
Buying,0.0,3.21,3.199,3.197,3.195,3.193,3.191,3.189,3.187,Selling,0.0,3.33,3.3,3.3,3.299,3.297,3.297,3.297,3.297
Buying,17.6,17.93,17.958,17.934,17.909,17.887,17.864,17.841,17.818,Selling,18.45,18.23,18.165,18.156,18.133,18.112,18.096,18.079,18.063
Buying,0.8191,0.9295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,1.0091,0.9755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.4691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.6011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,35.04,35.555,35.679,35.656,35.634,35.615,35.594,35.573,35.538,Selling,36.38,36.155,36.09,36.089,36.07,36.056,36.048,36.04,36.032
Buying,0.02024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.02414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,6.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Selling,7.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buying,4.196,4.263,4.2688,4.2684,4.2655,4.2643,4.2625,4.2601,4.2589,Selling,4.358,4.323,4.3199,4.3218,4.3193,4.3184,4.3181,4.3177,4.3173
